"Name","Location","Type","Param Count","Function Name","Data Type","Preview"
"ClipPolygon2D","10003040","Function","8","Toshi::TTerrainDecalSection::ClipPolygon2D","bool","bool ClipPolygon2D(TVector2 * param_1\, TVector2 * param_2\, char param_3\, TVector2 * param_4\, TVector2 * param_5\, char * param_6\, TVector3 * param_7\, char param_8)"
"?ClipPolygon2D@TTerrainDecalSection@Toshi@@SG_NPAVTVector2@2@0C00AACPAVTVector3@2@C@Z","10003040","Function","8","Toshi::TTerrainDecalSection::ClipPolygon2D","","?ClipPolygon2D@TTerrainDecalSection@Toshi@@SG_NPAVTVector2@2@0C00AACPAVTVector3@2@C@Z"
"Ordinal_5","10003980","Function","3","Toshi::TTerrainDecalSection::TTerrainDecalSection","","Ordinal_5"
"TTerrainDecalSection","10003980","Function","3","Toshi::TTerrainDecalSection::TTerrainDecalSection","undefined","undefined TTerrainDecalSection(TTerrainDecalSection * this\, TTerrainSection * param_1\, TTerrainDecal * param_2)"
"??0TTerrainDecalSection@Toshi@@IAE@PAVTTerrainSection@1@PAVTTerrainDecal@1@@Z","10003980","Function","3","Toshi::TTerrainDecalSection::TTerrainDecalSection","","??0TTerrainDecalSection@Toshi@@IAE@PAVTTerrainSection@1@PAVTTerrainDecal@1@@Z"
"Ordinal_146","100039d0","Function","1","Toshi::TTerrainDecalSection::Invalidate","","Ordinal_146"
"Invalidate","100039d0","Function","1","Toshi::TTerrainDecalSection::Invalidate","void","void Invalidate(TTerrainDecalSection * this)"
"?Invalidate@TTerrainDecalSection@Toshi@@IAEXXZ","100039d0","Function","1","Toshi::TTerrainDecalSection::Invalidate","","?Invalidate@TTerrainDecalSection@Toshi@@IAEXXZ"
"Ordinal_158","10003a70","Function","1","Toshi::TTerrainDecalSection::Render","","Ordinal_158"
"Render","10003a70","Function","1","Toshi::TTerrainDecalSection::Render","void","void Render(TTerrainDecalSection * this)"
"?Render@TTerrainDecalSection@Toshi@@IAEXXZ","10003a70","Function","1","Toshi::TTerrainDecalSection::Render","","?Render@TTerrainDecalSection@Toshi@@IAEXXZ"
"Ordinal_197","10004620","Function","1","Toshi::TTerrainDecalSection::Tesselate","","Ordinal_197"
"Tesselate","10004620","Function","1","Toshi::TTerrainDecalSection::Tesselate","void","void Tesselate(TTerrainDecalSection * this)"
"?Tesselate@TTerrainDecalSection@Toshi@@AAEXXZ","10004620","Function","1","Toshi::TTerrainDecalSection::Tesselate","","?Tesselate@TTerrainDecalSection@Toshi@@AAEXXZ"
"Ordinal_154","10004c30","Function","1","Toshi::TTerrainDecalSection::NoTesselate","","Ordinal_154"
"NoTesselate","10004c30","Function","1","Toshi::TTerrainDecalSection::NoTesselate","void","void NoTesselate(TTerrainDecalSection * this)"
"?NoTesselate@TTerrainDecalSection@Toshi@@AAEXXZ","10004c30","Function","1","Toshi::TTerrainDecalSection::NoTesselate","","?NoTesselate@TTerrainDecalSection@Toshi@@AAEXXZ"
"Ordinal_28","10004d60","Function","2","Toshi::TTerrainDecalSection::BuildMeshes","","Ordinal_28"
"BuildMeshes","10004d60","Function","2","Toshi::TTerrainDecalSection::BuildMeshes","void","void BuildMeshes(TTerrainDecalSection * this\, int param_1)"
"?BuildMeshes@TTerrainDecalSection@Toshi@@AAEXH@Z","10004d60","Function","2","Toshi::TTerrainDecalSection::BuildMeshes","","?BuildMeshes@TTerrainDecalSection@Toshi@@AAEXH@Z"
"Ordinal_30","100053d0","Function","9","Toshi::TTerrainDecalSection::BuildMeshesQuickClip","","Ordinal_30"
"BuildMeshesQuickClip","100053d0","Function","9","Toshi::TTerrainDecalSection::BuildMeshesQuickClip","void","void BuildMeshesQuickClip(TTerrainDecalSection * this\, int param_1\, int param_2\, int param_3\, int param_4\, TVector2 * param_5\, TVector2 * param_6\, TVector2 * param_7\, TVector2 * param_8)"
"?BuildMeshesQuickClip@TTerrainDecalSection@Toshi@@AAEXHHHHABVTVector2@2@000@Z","100053d0","Function","9","Toshi::TTerrainDecalSection::BuildMeshesQuickClip","","?BuildMeshesQuickClip@TTerrainDecalSection@Toshi@@AAEXHHHHABVTVector2@2@000@Z"
"Ordinal_22","10005e10","Function","4","Toshi::TTerrainDecalSection::AddClippedPolyToBuffer","","Ordinal_22"
"AddClippedPolyToBuffer","10005e10","Function","4","Toshi::TTerrainDecalSection::AddClippedPolyToBuffer","void","void AddClippedPolyToBuffer(TTerrainDecalSection * this\, short * param_1\, short * param_2\, char param_3)"
"?AddClippedPolyToBuffer@TTerrainDecalSection@Toshi@@AAEXAAF0C@Z","10005e10","Function","4","Toshi::TTerrainDecalSection::AddClippedPolyToBuffer","","?AddClippedPolyToBuffer@TTerrainDecalSection@Toshi@@AAEXAAF0C@Z"
"FUN_10006040","10006040","Function","4","FUN_10006040","undefined","undefined FUN_10006040(void * this\, int param_1\, undefined4 param_2\, TMaterial * param_3)"
"FUN_10006230","10006230","Function","1","FUN_10006230","undefined","undefined FUN_10006230(int param_1)"
"FUN_100062b0","100062b0","Function","1","FUN_100062b0","uint","uint FUN_100062b0(int param_1)"
"FUN_10006330","10006330","Function","3","FUN_10006330","undefined","undefined FUN_10006330(void * this\, int param_1\, TTerrainInterface * param_2)"
"FUN_10006510","10006510","Function","1","FUN_10006510","undefined","undefined FUN_10006510(int * param_1)"
"Ordinal_29","10006540","Function","1","Toshi::TTerrainDecalSection::BuildMeshesFromPolyList","","Ordinal_29"
"BuildMeshesFromPolyList","10006540","Function","1","Toshi::TTerrainDecalSection::BuildMeshesFromPolyList","void","void BuildMeshesFromPolyList(TTerrainDecalSection * this)"
"?BuildMeshesFromPolyList@TTerrainDecalSection@Toshi@@AAEXXZ","10006540","Function","1","Toshi::TTerrainDecalSection::BuildMeshesFromPolyList","","?BuildMeshesFromPolyList@TTerrainDecalSection@Toshi@@AAEXXZ"
"Ordinal_195","10006550","Function","1","Toshi::TTerrainDecalSection::SortDecalsByMaterial","","Ordinal_195"
"SortDecalsByMaterial","10006550","Function","1","Toshi::TTerrainDecalSection::SortDecalsByMaterial","void","void SortDecalsByMaterial(TTerrainDecalSection * this)"
"?SortDecalsByMaterial@TTerrainDecalSection@Toshi@@AAEXXZ","10006550","Function","1","Toshi::TTerrainDecalSection::SortDecalsByMaterial","","?SortDecalsByMaterial@TTerrainDecalSection@Toshi@@AAEXXZ"
"Ordinal_69","10006560","Function","2","Toshi::TTerrainDecalSection::DistPointTo2DPlane","","Ordinal_69"
"DistPointTo2DPlane","10006560","Function","2","Toshi::TTerrainDecalSection::DistPointTo2DPlane","float","float DistPointTo2DPlane(TVector2 * param_1\, TVector3 * param_2)"
"?DistPointTo2DPlane@TTerrainDecalSection@Toshi@@SGMPAVTVector2@2@PAVTVector3@2@@Z","10006560","Function","2","Toshi::TTerrainDecalSection::DistPointTo2DPlane","","?DistPointTo2DPlane@TTerrainDecalSection@Toshi@@SGMPAVTVector2@2@PAVTVector3@2@@Z"
"FUN_10006580","10006580","Function","2","FUN_10006580","undefined","undefined FUN_10006580(void * this\, uint param_1)"
"FUN_100065b0","100065b0","Function","2","FUN_100065b0","undefined","undefined FUN_100065b0(void * this\, uint param_1)"
"Ordinal_79","10006660","Function","1","Toshi::TTerrainDecalSection::GetDecal","","Ordinal_79"
"GetDecal","10006660","Function","1","Toshi::TTerrainDecalSection::GetDecal","TTerrainDecal *","TTerrainDecal * GetDecal(TTerrainDecalSection * this)"
"?GetDecal@TTerrainDecalSection@Toshi@@IAEPAVTTerrainDecal@2@XZ","10006660","Function","1","Toshi::TTerrainDecalSection::GetDecal","","?GetDecal@TTerrainDecalSection@Toshi@@IAEPAVTTerrainDecal@2@XZ"
"Ordinal_110","10006670","Function","1","Toshi::TTerrainDecalSection::GetMaterial","","Ordinal_110"
"GetMaterial","10006670","Function","1","Toshi::TTerrainDecalSection::GetMaterial","TMaterial *","TMaterial * GetMaterial(TTerrainDecalSection * this)"
"?GetMaterial@TTerrainDecalSection@Toshi@@IAEPAVTMaterial@2@XZ","10006670","Function","1","Toshi::TTerrainDecalSection::GetMaterial","","?GetMaterial@TTerrainDecalSection@Toshi@@IAEPAVTMaterial@2@XZ"
"Ordinal_137","10006680","Function","1","Toshi::TTerrainDecal::GetType","","Ordinal_137"
"GetType","10006680","Function","1","Toshi::TTerrainDecal::GetType","uint","uint GetType(TTerrainDecal * this)"
"?GetType@TTerrainDecal@Toshi@@QAEIXZ","10006680","Function","1","Toshi::TTerrainDecal::GetType","","?GetType@TTerrainDecal@Toshi@@QAEIXZ"
"Ordinal_87","10006690","Function","1","Toshi::TTerrainDecal::GetFlags","","Ordinal_87"
"GetFlags","10006690","Function","1","Toshi::TTerrainDecal::GetFlags","uint","uint GetFlags(TTerrainDecal * this)"
"?GetFlags@TTerrainDecal@Toshi@@QAEIXZ","10006690","Function","1","Toshi::TTerrainDecal::GetFlags","","?GetFlags@TTerrainDecal@Toshi@@QAEIXZ"
"Ordinal_179","100066a0","Function","2","Toshi::TTerrainDecal::SetLightingNode","","Ordinal_179"
"SetLightingNode","100066a0","Function","2","Toshi::TTerrainDecal::SetLightingNode","void","void SetLightingNode(TTerrainDecal * this\, TLightingNode * param_1)"
"?SetLightingNode@TTerrainDecal@Toshi@@QAEXPAVTLightingNode@2@@Z","100066a0","Function","2","Toshi::TTerrainDecal::SetLightingNode","","?SetLightingNode@TTerrainDecal@Toshi@@QAEXPAVTLightingNode@2@@Z"
"Ordinal_72","100066b0","Function","1","Toshi::TTerrainDecal::GetAlpha","","Ordinal_72"
"GetAlpha","100066b0","Function","1","Toshi::TTerrainDecal::GetAlpha","float","float GetAlpha(TTerrainDecal * this)"
"?GetAlpha@TTerrainDecal@Toshi@@QAEMXZ","100066b0","Function","1","Toshi::TTerrainDecal::GetAlpha","","?GetAlpha@TTerrainDecal@Toshi@@QAEMXZ"
"Ordinal_166","100066c0","Function","2","Toshi::TTerrainDecal::SetAlpha","","Ordinal_166"
"SetAlpha","100066c0","Function","2","Toshi::TTerrainDecal::SetAlpha","void","void SetAlpha(TTerrainDecal * this\, float param_1)"
"?SetAlpha@TTerrainDecal@Toshi@@QAEXM@Z","100066c0","Function","2","Toshi::TTerrainDecal::SetAlpha","","?SetAlpha@TTerrainDecal@Toshi@@QAEXM@Z"
"Ordinal_194","100066e0","Function","2","Toshi::TTerrainDecal::SetZBias","","Ordinal_194"
"SetZBias","100066e0","Function","2","Toshi::TTerrainDecal::SetZBias","void","void SetZBias(TTerrainDecal * this\, int param_1)"
"?SetZBias@TTerrainDecal@Toshi@@QAEXH@Z","100066e0","Function","2","Toshi::TTerrainDecal::SetZBias","","?SetZBias@TTerrainDecal@Toshi@@QAEXH@Z"
"Ordinal_169","10006700","Function","2","Toshi::TTerrainDecal::SetColour","","Ordinal_169"
"SetColour","10006700","Function","2","Toshi::TTerrainDecal::SetColour","void","void SetColour(TTerrainDecal * this\, TVector3 * param_1)"
"?SetColour@TTerrainDecal@Toshi@@QAEXABVTVector3@2@@Z","10006700","Function","2","Toshi::TTerrainDecal::SetColour","","?SetColour@TTerrainDecal@Toshi@@QAEXABVTVector3@2@@Z"
"Ordinal_112","10006730","Function","1","Toshi::TTerrainDecal::GetNumPolys","","Ordinal_112"
"GetNumPolys","10006730","Function","1","Toshi::TTerrainDecal::GetNumPolys","uint","uint GetNumPolys(TTerrainDecal * this)"
"?GetNumPolys@TTerrainDecal@Toshi@@QAEIXZ","10006730","Function","1","Toshi::TTerrainDecal::GetNumPolys","","?GetNumPolys@TTerrainDecal@Toshi@@QAEIXZ"
"Ordinal_115","10006740","Function","1","Toshi::TTerrainDecal::GetPolyList","","Ordinal_115"
"GetPolyList","10006740","Function","1","Toshi::TTerrainDecal::GetPolyList","TQList<class_Toshi::TTerrainDecal::APoly> *","TQList<class_Toshi::TTerrainDecal::APoly> * GetPolyList(TTerrainDecal * this)"
"?GetPolyList@TTerrainDecal@Toshi@@QAEAAV?$TQList@VAPoly@TTerrainDecal@Toshi@@@2@XZ","10006740","Function","1","Toshi::TTerrainDecal::GetPolyList","","?GetPolyList@TTerrainDecal@Toshi@@QAEAAV?$TQList@VAPoly@TTerrainDecal@Toshi@@@2@XZ"
"Ordinal_100","10006750","Function","1","Toshi::TTerrainInterface::GetHeightCacheWidth","","Ordinal_100"
"GetHeightCacheWidth","10006750","Function","1","Toshi::TTerrainInterface::GetHeightCacheWidth","uint","uint GetHeightCacheWidth(TTerrainInterface * this)"
"?GetHeightCacheWidth@TTerrainInterface@Toshi@@QAEIXZ","10006750","Function","1","Toshi::TTerrainInterface::GetHeightCacheWidth","","?GetHeightCacheWidth@TTerrainInterface@Toshi@@QAEIXZ"
"Ordinal_134","10006760","Function","0","Toshi::TTerrainInterface::GetTerrainInterface","","Ordinal_134"
"GetTerrainInterface","10006760","Function","0","Toshi::TTerrainInterface::GetTerrainInterface","TTerrainInterface *","TTerrainInterface * GetTerrainInterface(void)"
"?GetTerrainInterface@TTerrainInterface@Toshi@@SGPAV12@XZ","10006760","Function","0","Toshi::TTerrainInterface::GetTerrainInterface","","?GetTerrainInterface@TTerrainInterface@Toshi@@SGPAV12@XZ"
"Ordinal_91","10006770","Function","1","Toshi::TTerrainInterface::GetGrassShader","","Ordinal_91"
"GetGrassShader","10006770","Function","1","Toshi::TTerrainInterface::GetGrassShader","TGrassShader *","TGrassShader * GetGrassShader(TTerrainInterface * this)"
"?GetGrassShader@TTerrainInterface@Toshi@@QAEPAVTGrassShader@2@XZ","10006770","Function","1","Toshi::TTerrainInterface::GetGrassShader","","?GetGrassShader@TTerrainInterface@Toshi@@QAEPAVTGrassShader@2@XZ"
"Ordinal_135","10006780","Function","1","Toshi::TTerrainInterface::GetTerrainShader","","Ordinal_135"
"GetTerrainShader","10006780","Function","1","Toshi::TTerrainInterface::GetTerrainShader","TTerrainShader *","TTerrainShader * GetTerrainShader(TTerrainInterface * this)"
"?GetTerrainShader@TTerrainInterface@Toshi@@QAEPAVTTerrainShader@2@XZ","10006780","Function","1","Toshi::TTerrainInterface::GetTerrainShader","","?GetTerrainShader@TTerrainInterface@Toshi@@QAEPAVTTerrainShader@2@XZ"
"Ordinal_133","10006790","Function","1","Toshi::TTerrainInterface::GetSunColour","","Ordinal_133"
"GetSunColour","10006790","Function","1","Toshi::TTerrainInterface::GetSunColour","TVector3 *","TVector3 * GetSunColour(TTerrainInterface * this)"
"?GetSunColour@TTerrainInterface@Toshi@@QBEABVTVector3@2@XZ","10006790","Function","1","Toshi::TTerrainInterface::GetSunColour","","?GetSunColour@TTerrainInterface@Toshi@@QBEABVTVector3@2@XZ"
"Ordinal_73","100067a0","Function","1","Toshi::TTerrainInterface::GetAmbientColour","","Ordinal_73"
"GetAmbientColour","100067a0","Function","1","Toshi::TTerrainInterface::GetAmbientColour","TVector3 *","TVector3 * GetAmbientColour(TTerrainInterface * this)"
"?GetAmbientColour@TTerrainInterface@Toshi@@QBEABVTVector3@2@XZ","100067a0","Function","1","Toshi::TTerrainInterface::GetAmbientColour","","?GetAmbientColour@TTerrainInterface@Toshi@@QBEABVTVector3@2@XZ"
"Ordinal_139","100067b0","Function","1","Toshi::TTerrainInterface::GetVertexCacheTStamp","","Ordinal_139"
"GetVertexCacheTStamp","100067b0","Function","1","Toshi::TTerrainInterface::GetVertexCacheTStamp","uint","uint GetVertexCacheTStamp(TTerrainInterface * this)"
"?GetVertexCacheTStamp@TTerrainInterface@Toshi@@QBEIXZ","100067b0","Function","1","Toshi::TTerrainInterface::GetVertexCacheTStamp","","?GetVertexCacheTStamp@TTerrainInterface@Toshi@@QBEIXZ"
"Ordinal_123","100067c0","Function","3","Toshi::TTerrainInterface::GetSection","","Ordinal_123"
"GetSection","100067c0","Function","3","Toshi::TTerrainInterface::GetSection","TTerrainSection *","TTerrainSection * GetSection(TTerrainInterface * this\, uint param_1\, uint param_2)"
"?GetSection@TTerrainInterface@Toshi@@QBEPAVTTerrainSection@2@II@Z","100067c0","Function","3","Toshi::TTerrainInterface::GetSection","","?GetSection@TTerrainInterface@Toshi@@QBEPAVTTerrainSection@2@II@Z"
"Ordinal_102","100067f0","Function","1","Toshi::TTerrainInterface::GetHeightField","","Ordinal_102"
"GetHeightField","100067f0","Function","1","Toshi::TTerrainInterface::GetHeightField","THeightField *","THeightField * GetHeightField(TTerrainInterface * this)"
"?GetHeightField@TTerrainInterface@Toshi@@QBEPAVTHeightField@2@XZ","100067f0","Function","1","Toshi::TTerrainInterface::GetHeightField","","?GetHeightField@TTerrainInterface@Toshi@@QBEPAVTHeightField@2@XZ"
"Ordinal_38","10006800","Function","3","Toshi::TTerrainInterface::ComputeAuxBuffer","","Ordinal_38"
"ComputeAuxBuffer","10006800","Function","3","Toshi::TTerrainInterface::ComputeAuxBuffer","void","void ComputeAuxBuffer(TTerrainInterface * this\, uint param_1\, uint param_2)"
"?ComputeAuxBuffer@TTerrainInterface@Toshi@@UAEXII@Z","10006800","Function","3","Toshi::TTerrainInterface::ComputeAuxBuffer","","?ComputeAuxBuffer@TTerrainInterface@Toshi@@UAEXII@Z"
"Ordinal_108","10006810","Function","2","Toshi::TTerrainInterface::GetLODHeight","","Ordinal_108"
"GetLODHeight","10006810","Function","2","Toshi::TTerrainInterface::GetLODHeight","void","void GetLODHeight(TTerrainInterface * this\, TVector3 * param_1)"
"?GetLODHeight@TTerrainInterface@Toshi@@QBEXAAVTVector3@2@@Z","10006810","Function","2","Toshi::TTerrainInterface::GetLODHeight","","?GetLODHeight@TTerrainInterface@Toshi@@QBEXAAVTVector3@2@@Z"
"Ordinal_98","10006830","Function","2","Toshi::TTerrainInterface::GetHeight","","Ordinal_98"
"GetHeight","10006830","Function","2","Toshi::TTerrainInterface::GetHeight","void","void GetHeight(TTerrainInterface * this\, TVector3 * param_1)"
"?GetHeight@TTerrainInterface@Toshi@@QBEXAAVTVector3@2@@Z","10006830","Function","2","Toshi::TTerrainInterface::GetHeight","","?GetHeight@TTerrainInterface@Toshi@@QBEXAAVTVector3@2@@Z"
"Ordinal_97","10006850","Function","3","Toshi::TTerrainInterface::GetHeight","","Ordinal_97"
"GetHeight","10006850","Function","3","Toshi::TTerrainInterface::GetHeight","float","float GetHeight(TTerrainInterface * this\, float param_1\, float param_2)"
"?GetHeight@TTerrainInterface@Toshi@@QBEMMM@Z","10006850","Function","3","Toshi::TTerrainInterface::GetHeight","","?GetHeight@TTerrainInterface@Toshi@@QBEMMM@Z"
"Ordinal_95","10006870","Function","3","Toshi::TTerrainInterface::GetHeight","","Ordinal_95"
"GetHeight","10006870","Function","3","Toshi::TTerrainInterface::GetHeight","float","float GetHeight(TTerrainInterface * this\, int param_1\, int param_2)"
"?GetHeight@TTerrainInterface@Toshi@@QBEMHH@Z","10006870","Function","3","Toshi::TTerrainInterface::GetHeight","","?GetHeight@TTerrainInterface@Toshi@@QBEMHH@Z"
"Ordinal_96","10006890","Function","3","Toshi::TTerrainInterface::GetHeight","","Ordinal_96"
"GetHeight","10006890","Function","3","Toshi::TTerrainInterface::GetHeight","float","float GetHeight(TTerrainInterface * this\, uint param_1\, uint param_2)"
"?GetHeight@TTerrainInterface@Toshi@@QBEMII@Z","10006890","Function","3","Toshi::TTerrainInterface::GetHeight","","?GetHeight@TTerrainInterface@Toshi@@QBEMII@Z"
"Ordinal_196","100068b0","Function","2","Toshi::TTerrainInterface::StataFromTexture","","Ordinal_196"
"StataFromTexture","100068b0","Function","2","Toshi::TTerrainInterface::StataFromTexture","uint","uint StataFromTexture(TTerrainInterface * this\, float param_1)"
"?StataFromTexture@TTerrainInterface@Toshi@@QBEIM@Z","100068b0","Function","2","Toshi::TTerrainInterface::StataFromTexture","","?StataFromTexture@TTerrainInterface@Toshi@@QBEIM@Z"
"Ordinal_121","100068e0","Function","1","Toshi::TTerrainInterface::GetRenderer","","Ordinal_121"
"GetRenderer","100068e0","Function","1","Toshi::TTerrainInterface::GetRenderer","TRenderInterface *","TRenderInterface * GetRenderer(TTerrainInterface * this)"
"?GetRenderer@TTerrainInterface@Toshi@@QAEPAVTRenderInterface@2@XZ","100068e0","Function","1","Toshi::TTerrainInterface::GetRenderer","","?GetRenderer@TTerrainInterface@Toshi@@QAEPAVTRenderInterface@2@XZ"
"Ordinal_191","100068f0","Function","2","Toshi::TTerrainSection::SetTimeStamp","","Ordinal_191"
"SetTimeStamp","100068f0","Function","2","Toshi::TTerrainSection::SetTimeStamp","void","void SetTimeStamp(TTerrainSection * this\, uint param_1)"
"?SetTimeStamp@TTerrainSection@Toshi@@QAEXI@Z","100068f0","Function","2","Toshi::TTerrainSection::SetTimeStamp","","?SetTimeStamp@TTerrainSection@Toshi@@QAEXI@Z"
"Ordinal_136","10006900","Function","1","Toshi::TTerrainSection::GetTimeStamp","","Ordinal_136"
"GetTimeStamp","10006900","Function","1","Toshi::TTerrainSection::GetTimeStamp","uint","uint GetTimeStamp(TTerrainSection * this)"
"?GetTimeStamp@TTerrainSection@Toshi@@QBEIXZ","10006900","Function","1","Toshi::TTerrainSection::GetTimeStamp","","?GetTimeStamp@TTerrainSection@Toshi@@QBEIXZ"
"Ordinal_80","10006910","Function","1","Toshi::TTerrainSection::GetDecalMesh","","Ordinal_80"
"GetDecalMesh","10006910","Function","1","Toshi::TTerrainSection::GetDecalMesh","TTerrainDecalMesh *","TTerrainDecalMesh * GetDecalMesh(TTerrainSection * this)"
"?GetDecalMesh@TTerrainSection@Toshi@@QAEAAVTTerrainDecalMesh@2@XZ","10006910","Function","1","Toshi::TTerrainSection::GetDecalMesh","","?GetDecalMesh@TTerrainSection@Toshi@@QAEAAVTTerrainDecalMesh@2@XZ"
"Ordinal_149","10006920","Function","1","Toshi::TTerrainSection::IsLODUpdatedOthers","","Ordinal_149"
"IsLODUpdatedOthers","10006920","Function","1","Toshi::TTerrainSection::IsLODUpdatedOthers","uint","uint IsLODUpdatedOthers(TTerrainSection * this)"
"?IsLODUpdatedOthers@TTerrainSection@Toshi@@QBEIXZ","10006920","Function","1","Toshi::TTerrainSection::IsLODUpdatedOthers","","?IsLODUpdatedOthers@TTerrainSection@Toshi@@QBEIXZ"
"Ordinal_150","10006940","Function","1","Toshi::TTerrainSection::IsLODUpdatedSelf","","Ordinal_150"
"IsLODUpdatedSelf","10006940","Function","1","Toshi::TTerrainSection::IsLODUpdatedSelf","uint","uint IsLODUpdatedSelf(TTerrainSection * this)"
"?IsLODUpdatedSelf@TTerrainSection@Toshi@@QBEIXZ","10006940","Function","1","Toshi::TTerrainSection::IsLODUpdatedSelf","","?IsLODUpdatedSelf@TTerrainSection@Toshi@@QBEIXZ"
"Ordinal_104","10006960","Function","1","Toshi::TTerrainSection::GetHighestPossibleLOD","","Ordinal_104"
"GetHighestPossibleLOD","10006960","Function","1","Toshi::TTerrainSection::GetHighestPossibleLOD","char","char GetHighestPossibleLOD(TTerrainSection * this)"
"?GetHighestPossibleLOD@TTerrainSection@Toshi@@QAECXZ","10006960","Function","1","Toshi::TTerrainSection::GetHighestPossibleLOD","","?GetHighestPossibleLOD@TTerrainSection@Toshi@@QAECXZ"
"Ordinal_105","10006970","Function","1","Toshi::TTerrainSection::GetLOD","","Ordinal_105"
"GetLOD","10006970","Function","1","Toshi::TTerrainSection::GetLOD","char","char GetLOD(TTerrainSection * this)"
"?GetLOD@TTerrainSection@Toshi@@QAECXZ","10006970","Function","1","Toshi::TTerrainSection::GetLOD","","?GetLOD@TTerrainSection@Toshi@@QAECXZ"
"Ordinal_173","10006980","Function","2","Toshi::TTerrainSection::SetGrassMesh","","Ordinal_173"
"SetGrassMesh","10006980","Function","2","Toshi::TTerrainSection::SetGrassMesh","void","void SetGrassMesh(TTerrainSection * this\, TTerrainGrassMesh * param_1)"
"?SetGrassMesh@TTerrainSection@Toshi@@QAEXPAVTTerrainGrassMesh@2@@Z","10006980","Function","2","Toshi::TTerrainSection::SetGrassMesh","","?SetGrassMesh@TTerrainSection@Toshi@@QAEXPAVTTerrainGrassMesh@2@@Z"
"Ordinal_90","10006990","Function","1","Toshi::TTerrainSection::GetGrassMesh","","Ordinal_90"
"GetGrassMesh","10006990","Function","1","Toshi::TTerrainSection::GetGrassMesh","TTerrainGrassMesh *","TTerrainGrassMesh * GetGrassMesh(TTerrainSection * this)"
"?GetGrassMesh@TTerrainSection@Toshi@@QBEPAVTTerrainGrassMesh@2@XZ","10006990","Function","1","Toshi::TTerrainSection::GetGrassMesh","","?GetGrassMesh@TTerrainSection@Toshi@@QBEPAVTTerrainGrassMesh@2@XZ"
"Ordinal_184","100069a0","Function","2","Toshi::TTerrainSection::SetMeshList","","Ordinal_184"
"SetMeshList","100069a0","Function","2","Toshi::TTerrainSection::SetMeshList","void","void SetMeshList(TTerrainSection * this\, TTerrainMeshEx * param_1)"
"?SetMeshList@TTerrainSection@Toshi@@QAEXPAVTTerrainMeshEx@2@@Z","100069a0","Function","2","Toshi::TTerrainSection::SetMeshList","","?SetMeshList@TTerrainSection@Toshi@@QAEXPAVTTerrainMeshEx@2@@Z"
"Ordinal_111","100069b0","Function","1","Toshi::TTerrainSection::GetMeshList","","Ordinal_111"
"GetMeshList","100069b0","Function","1","Toshi::TTerrainSection::GetMeshList","TTerrainMeshEx *","TTerrainMeshEx * GetMeshList(TTerrainSection * this)"
"?GetMeshList@TTerrainSection@Toshi@@QBEPAVTTerrainMeshEx@2@XZ","100069b0","Function","1","Toshi::TTerrainSection::GetMeshList","","?GetMeshList@TTerrainSection@Toshi@@QBEPAVTTerrainMeshEx@2@XZ"
"Ordinal_153","100069c0","Function","1","Toshi::TTerrainSection::NextSection","","Ordinal_153"
"NextSection","100069c0","Function","1","Toshi::TTerrainSection::NextSection","TTerrainSection *","TTerrainSection * NextSection(TTerrainSection * this)"
"?NextSection@TTerrainSection@Toshi@@QBEPAV12@XZ","100069c0","Function","1","Toshi::TTerrainSection::NextSection","","?NextSection@TTerrainSection@Toshi@@QBEPAV12@XZ"
"Ordinal_144","100069d0","Function","2","Toshi::TTerrainSection::InsertInList","","Ordinal_144"
"InsertInList","100069d0","Function","2","Toshi::TTerrainSection::InsertInList","void","void InsertInList(TTerrainSection * this\, TTerrainSection * * param_1)"
"?InsertInList@TTerrainSection@Toshi@@QAEXPAPAV12@@Z","100069d0","Function","2","Toshi::TTerrainSection::InsertInList","","?InsertInList@TTerrainSection@Toshi@@QAEXPAPAV12@@Z"
"Ordinal_88","100069e0","Function","1","Toshi::TTerrainSection::GetFlags","","Ordinal_88"
"GetFlags","100069e0","Function","1","Toshi::TTerrainSection::GetFlags","uint","uint GetFlags(TTerrainSection * this)"
"?GetFlags@TTerrainSection@Toshi@@QBEIXZ","100069e0","Function","1","Toshi::TTerrainSection::GetFlags","","?GetFlags@TTerrainSection@Toshi@@QBEIXZ"
"Ordinal_168","100069f0","Function","3","Toshi::TTerrainSection::SetBounds","","Ordinal_168"
"SetBounds","100069f0","Function","3","Toshi::TTerrainSection::SetBounds","void","void SetBounds(TTerrainSection * this\, char param_1\, char param_2)"
"?SetBounds@TTerrainSection@Toshi@@QAEXCC@Z","100069f0","Function","3","Toshi::TTerrainSection::SetBounds","","?SetBounds@TTerrainSection@Toshi@@QAEXCC@Z"
"Ordinal_75","10006a10","Function","3","Toshi::TTerrainSection::GetBounds","","Ordinal_75"
"GetBounds","10006a10","Function","3","Toshi::TTerrainSection::GetBounds","void","void GetBounds(TTerrainSection * this\, char * param_1\, char * param_2)"
"?GetBounds@TTerrainSection@Toshi@@QBEXAAC0@Z","10006a10","Function","3","Toshi::TTerrainSection::GetBounds","","?GetBounds@TTerrainSection@Toshi@@QBEXAAC0@Z"
"Ordinal_76","10006a30","Function","2","Toshi::TTerrainSection::GetBox","","Ordinal_76"
"GetBox","10006a30","Function","2","Toshi::TTerrainSection::GetBox","void","void GetBox(TTerrainSection * this\, TAABox * param_1)"
