"Name","Location","Type","Param Count","Function Name","Data Type","Preview"
"Ordinal_45","10003910","Function","1","Toshi::TSysShaderHAL::OnDestroy","","Ordinal_45"
"OnDestroy","10003910","Function","1","Toshi::TSysShaderHAL::OnDestroy","void","void OnDestroy(TSysShaderHAL * this)"
"?OnDestroy@TSysShaderHAL@Toshi@@UAEXXZ","10003910","Function","1","Toshi::TSysShaderHAL::OnDestroy","","?OnDestroy@TSysShaderHAL@Toshi@@UAEXXZ"
"Ordinal_8","10003920","Function","1","Toshi::TSysShaderHAL::~TSysShaderHAL","","Ordinal_8"
"~TSysShaderHAL","10003920","Function","1","Toshi::TSysShaderHAL::~TSysShaderHAL","void","void ~TSysShaderHAL(TSysShaderHAL * this)"
"??1TSysShaderHAL@Toshi@@UAE@XZ","10003920","Function","1","Toshi::TSysShaderHAL::~TSysShaderHAL","","??1TSysShaderHAL@Toshi@@UAE@XZ"
"Ordinal_23","10003940","Function","0","Toshi::TSysShaderHAL::DeinitialiseStatic","","Ordinal_23"
"DeinitialiseStatic","10003940","Function","0","Toshi::TSysShaderHAL::DeinitialiseStatic","void","void DeinitialiseStatic(void)"
"?DeinitialiseStatic@TSysShaderHAL@Toshi@@CGXXZ","10003940","Function","0","Toshi::TSysShaderHAL::DeinitialiseStatic","","?DeinitialiseStatic@TSysShaderHAL@Toshi@@CGXXZ"
"Ordinal_40","10003950","Function","0","Toshi::TSysShaderHAL::InitialiseStatic","","Ordinal_40"
"InitialiseStatic","10003950","Function","0","Toshi::TSysShaderHAL::InitialiseStatic","void","void InitialiseStatic(void)"
"?InitialiseStatic@TSysShaderHAL@Toshi@@CGXXZ","10003950","Function","0","Toshi::TSysShaderHAL::InitialiseStatic","","?InitialiseStatic@TSysShaderHAL@Toshi@@CGXXZ"
"Ordinal_20","10003960","Function","1","Toshi::TSysShaderHAL::CreateObjectInPlace","","Ordinal_20"
"CreateObjectInPlace","10003960","Function","1","Toshi::TSysShaderHAL::CreateObjectInPlace","TObject *","TObject * CreateObjectInPlace(void * param_1)"
"?CreateObjectInPlace@TSysShaderHAL@Toshi@@CGPAVTObject@2@PAX@Z","10003960","Function","1","Toshi::TSysShaderHAL::CreateObjectInPlace","","?CreateObjectInPlace@TSysShaderHAL@Toshi@@CGPAVTObject@2@PAX@Z"
"Ordinal_17","10003980","Function","0","Toshi::TSysShaderHAL::CreateObject","","Ordinal_17"
"CreateObject","10003980","Function","0","Toshi::TSysShaderHAL::CreateObject","TObject *","TObject * CreateObject(void)"
"?CreateObject@TSysShaderHAL@Toshi@@CGPAVTObject@2@XZ","10003980","Function","0","Toshi::TSysShaderHAL::CreateObject","","?CreateObject@TSysShaderHAL@Toshi@@CGPAVTObject@2@XZ"
"Ordinal_28","100039b0","Function","1","Toshi::TSysShaderHAL::GetClass","","Ordinal_28"
"GetClass","100039b0","Function","1","Toshi::TSysShaderHAL::GetClass","TClass *","TClass * GetClass(TSysShaderHAL * this)"
"?GetClass@TSysShaderHAL@Toshi@@UBEAAVTClass@2@XZ","100039b0","Function","1","Toshi::TSysShaderHAL::GetClass","","?GetClass@TSysShaderHAL@Toshi@@UBEAAVTClass@2@XZ"
"Ordinal_3","100039c0","Function","2","Toshi::TSysMeshHAL::TSysMeshHAL","","Ordinal_3"
"TSysMeshHAL","100039c0","Function","2","Toshi::TSysMeshHAL::TSysMeshHAL","undefined","undefined TSysMeshHAL(TSysMeshHAL * this\, TSysMeshHAL * param_1)"
"??0TSysMeshHAL@Toshi@@QAE@ABV01@@Z","100039c0","Function","2","Toshi::TSysMeshHAL::TSysMeshHAL","","??0TSysMeshHAL@Toshi@@QAE@ABV01@@Z"
"Ordinal_37","10003a40","Function","1","Toshi::TSysMeshHAL::GetZBias","","Ordinal_37"
"GetZBias","10003a40","Function","1","Toshi::TSysMeshHAL::GetZBias","ulong","ulong GetZBias(TSysMeshHAL * this)"
"?GetZBias@TSysMeshHAL@Toshi@@QAEKXZ","10003a40","Function","1","Toshi::TSysMeshHAL::GetZBias","","?GetZBias@TSysMeshHAL@Toshi@@QAEKXZ"
"Ordinal_53","10003a50","Function","2","Toshi::TSysMeshHAL::SetZBias","","Ordinal_53"
"SetZBias","10003a50","Function","2","Toshi::TSysMeshHAL::SetZBias","void","void SetZBias(TSysMeshHAL * this\, int param_1)"
"?SetZBias@TSysMeshHAL@Toshi@@UAEXH@Z","10003a50","Function","2","Toshi::TSysMeshHAL::SetZBias","","?SetZBias@TSysMeshHAL@Toshi@@UAEXH@Z"
"Ordinal_29","10003aa0","Function","1","Toshi::TSysMeshHAL::GetMaterial","","Ordinal_29"
"GetMaterial","10003aa0","Function","1","Toshi::TSysMeshHAL::GetMaterial","TSysMaterialHAL *","TSysMaterialHAL * GetMaterial(TSysMeshHAL * this)"
"?GetMaterial@TSysMeshHAL@Toshi@@QAEPAVTSysMaterialHAL@2@XZ","10003aa0","Function","1","Toshi::TSysMeshHAL::GetMaterial","","?GetMaterial@TSysMeshHAL@Toshi@@QAEPAVTSysMaterialHAL@2@XZ"
"Ordinal_34","10003ab0","Function","1","Toshi::TSysMeshHAL::GetShader","","Ordinal_34"
"GetShader","10003ab0","Function","1","Toshi::TSysMeshHAL::GetShader","TSysShaderHAL *","TSysShaderHAL * GetShader(TSysMeshHAL * this)"
"?GetShader@TSysMeshHAL@Toshi@@QAEPAVTSysShaderHAL@2@XZ","10003ab0","Function","1","Toshi::TSysMeshHAL::GetShader","","?GetShader@TSysMeshHAL@Toshi@@QAEPAVTSysShaderHAL@2@XZ"
"Ordinal_1","10003ac0","Function","2","Toshi::TSysMaterialHAL::TSysMaterialHAL","","Ordinal_1"
"TSysMaterialHAL","10003ac0","Function","2","Toshi::TSysMaterialHAL::TSysMaterialHAL","undefined","undefined TSysMaterialHAL(TSysMaterialHAL * this\, TSysMaterialHAL * param_1)"
"??0TSysMaterialHAL@Toshi@@QAE@ABV01@@Z","10003ac0","Function","2","Toshi::TSysMaterialHAL::TSysMaterialHAL","","??0TSysMaterialHAL@Toshi@@QAE@ABV01@@Z"
"Ordinal_33","10003b30","Function","1","Toshi::TSysMaterialHAL::GetShader","","Ordinal_33"
"GetShader","10003b30","Function","1","Toshi::TSysMaterialHAL::GetShader","TSysShaderHAL *","TSysShaderHAL * GetShader(TSysMaterialHAL * this)"
"?GetShader@TSysMaterialHAL@Toshi@@QAEPAVTSysShaderHAL@2@XZ","10003b30","Function","1","Toshi::TSysMaterialHAL::GetShader","","?GetShader@TSysMaterialHAL@Toshi@@QAEPAVTSysShaderHAL@2@XZ"
"Ordinal_31","10003b40","Function","1","Toshi::TSysMaterialHAL::GetRenderer","","Ordinal_31"
"GetRenderer","10003b40","Function","1","Toshi::TSysMaterialHAL::GetRenderer","TRenderD3DInterface *","TRenderD3DInterface * GetRenderer(TSysMaterialHAL * this)"
"?GetRenderer@TSysMaterialHAL@Toshi@@QBEPAVTRenderD3DInterface@2@XZ","10003b40","Function","1","Toshi::TSysMaterialHAL::GetRenderer","","?GetRenderer@TSysMaterialHAL@Toshi@@QBEPAVTRenderD3DInterface@2@XZ"
"Ordinal_44","10003b50","Function","1","Toshi::TSysShaderHAL::IsLightScattering","","Ordinal_44"
"IsLightScattering","10003b50","Function","1","Toshi::TSysShaderHAL::IsLightScattering","bool","bool IsLightScattering(TSysShaderHAL * this)"
"?IsLightScattering@TSysShaderHAL@Toshi@@UAE_NXZ","10003b50","Function","1","Toshi::TSysShaderHAL::IsLightScattering","","?IsLightScattering@TSysShaderHAL@Toshi@@UAE_NXZ"
"Ordinal_30","10003b60","Function","1","Toshi::TSysShaderHAL::GetOrderTable","","Ordinal_30"
"GetOrderTable","10003b60","Function","1","Toshi::TSysShaderHAL::GetOrderTable","TOrderTable *","TOrderTable * GetOrderTable(TSysShaderHAL * this)"
"?GetOrderTable@TSysShaderHAL@Toshi@@QAEPAVTOrderTable@2@XZ","10003b60","Function","1","Toshi::TSysShaderHAL::GetOrderTable","","?GetOrderTable@TSysShaderHAL@Toshi@@QAEPAVTOrderTable@2@XZ"
"Ordinal_32","10003b70","Function","1","Toshi::TSysShaderHAL::GetRenderer","","Ordinal_32"
"GetRenderer","10003b70","Function","1","Toshi::TSysShaderHAL::GetRenderer","TRenderD3DInterface *","TRenderD3DInterface * GetRenderer(TSysShaderHAL * this)"
"?GetRenderer@TSysShaderHAL@Toshi@@QBEPAVTRenderD3DInterface@2@XZ","10003b70","Function","1","Toshi::TSysShaderHAL::GetRenderer","","?GetRenderer@TSysShaderHAL@Toshi@@QBEPAVTRenderD3DInterface@2@XZ"
"FUN_10003ba0","10003ba0","Function","2","FUN_10003ba0","undefined4","undefined4 FUN_10003ba0(float param_1\, float param_2)"
"FUN_10003bf3","10003bf3","Function","6","FUN_10003bf3","undefined","undefined FUN_10003bf3(undefined4 param_1\, undefined4 param_2\, undefined4 param_3\, undefined4 param_4\, undefined4 param_5\, undefined4 param_6)"
"FUN_10003cb1","10003cb1","Function","6","FUN_10003cb1","undefined","undefined FUN_10003cb1(undefined4 param_1\, undefined4 param_2\, undefined4 param_3\, undefined4 param_4\, undefined4 param_5\, undefined4 param_6)"
"FUN_10003d90","10003d90","Function","6","FUN_10003d90","undefined","undefined FUN_10003d90(undefined4 param_1\, undefined4 param_2\, undefined4 param_3\, undefined4 param_4\, undefined4 param_5\, undefined4 param_6)"
"FUN_10003e41","10003e41","Function","0","FUN_10003e41","undefined","undefined FUN_10003e41(void)"
"thunk_FUN_10003e41","10003e4e","Thunk Function","0","thunk_FUN_10003e41","undefined","undefined thunk_FUN_10003e41(void)"
"FUN_10003e5e","10003e5e","Function","6","FUN_10003e5e","undefined","undefined FUN_10003e5e(undefined4 param_1\, undefined4 param_2\, undefined4 param_3\, undefined4 param_4\, undefined4 param_5\, undefined4 param_6)"
"FUN_10003e99","10003e99","Function","6","FUN_10003e99","undefined","undefined FUN_10003e99(float * param_1\, float * param_2\, float * param_3\, float * param_4\, float * param_5\, float param_6)"
"FUN_10003f4e","10003f4e","Function","6","FUN_10003f4e","undefined","undefined FUN_10003f4e(undefined4 param_1\, undefined4 param_2\, undefined4 param_3\, undefined4 param_4\, undefined4 param_5\, undefined4 param_6)"
"FUN_1000405d","1000405d","Function","6","FUN_1000405d","undefined","undefined FUN_1000405d(undefined4 param_1\, undefined4 param_2\, undefined4 param_3\, undefined4 param_4\, undefined4 param_5\, undefined4 param_6)"
"FUN_10004095","10004095","Function","6","FUN_10004095","undefined","undefined FUN_10004095(float * param_1\, float * param_2\, float * param_3\, float * param_4\, float param_5\, float param_6)"
"FUN_1000419c","1000419c","Function","0","FUN_1000419c","undefined","undefined FUN_1000419c(void)"
"thunk_FUN_1000419c","100041a9","Thunk Function","0","thunk_FUN_1000419c","undefined","undefined thunk_FUN_1000419c(void)"
"FUN_10004240","10004240","Function","0","FUN_10004240","undefined","undefined FUN_10004240(void)"
"FUN_1000428b","1000428b","Function","0","FUN_1000428b","undefined","undefined FUN_1000428b(void)"
"FUN_10004400","10004400","Function","3","FUN_10004400","undefined","undefined FUN_10004400(void * this\, float * param_1\, float param_2)"
"FUN_1000443b","1000443b","Function","6","FUN_1000443b","undefined","undefined FUN_1000443b(undefined4 param_1\, undefined4 param_2\, undefined4 param_3\, undefined4 param_4\, undefined4 param_5\, undefined4 param_6)"
"FUN_1000448b","1000448b","Function","6","FUN_1000448b","undefined","undefined FUN_1000448b(float * param_1\, float * param_2\, float * param_3\, float * param_4\, float * param_5\, float param_6)"
"FUN_1000455c","1000455c","Function","6","FUN_1000455c","undefined","undefined FUN_1000455c(undefined4 param_1\, undefined4 param_2\, undefined4 param_3\, undefined4 param_4\, undefined4 param_5\, undefined4 param_6)"
"FUN_1000467f","1000467f","Function","6","FUN_1000467f","undefined","undefined FUN_1000467f(undefined4 param_1\, undefined4 param_2\, undefined4 param_3\, undefined4 param_4\, undefined4 param_5\, undefined4 param_6)"
"FUN_100048e7","100048e7","Function","0","FUN_100048e7","undefined","undefined FUN_100048e7(void)"
"thunk_FUN_100048e7","100048f4","Thunk Function","0","thunk_FUN_100048e7","undefined","undefined thunk_FUN_100048e7(void)"
"FUN_10004b30","10004b30","Function","0","FUN_10004b30","undefined","undefined FUN_10004b30(void)"
"thunk_FUN_10004b30","10004b3d","Thunk Function","0","thunk_FUN_10004b30","undefined","undefined thunk_FUN_10004b30(void)"
"FUN_10004e19","10004e19","Function","0","FUN_10004e19","undefined","undefined FUN_10004e19(void)"
"thunk_FUN_10004e19","10004e26","Thunk Function","0","thunk_FUN_10004e19","undefined","undefined thunk_FUN_10004e19(void)"
"FUN_1000525d","1000525d","Function","3","FUN_1000525d","undefined","undefined FUN_1000525d(void * this\, float * param_1\, float param_2)"
"FUN_100052b6","100052b6","Function","4","FUN_100052b6","undefined","undefined FUN_100052b6(undefined4 param_1\, undefined4 param_2\, undefined4 param_3\, undefined4 param_4)"
"FUN_10005346","10005346","Function","4","FUN_10005346","undefined","undefined FUN_10005346(undefined4 param_1\, undefined4 param_2\, undefined4 param_3\, undefined4 param_4)"
"FUN_1000541b","1000541b","Function","2","FUN_1000541b","undefined","undefined FUN_1000541b(undefined4 param_1\, undefined4 param_2)"
"FUN_100054b7","100054b7","Function","2","FUN_100054b7","undefined","undefined FUN_100054b7(undefined4 param_1\, undefined4 param_2)"
"FUN_10005554","10005554","Function","2","FUN_10005554","undefined","undefined FUN_10005554(undefined4 param_1\, undefined4 param_2)"
"FUN_100055f2","100055f2","Function","3","FUN_100055f2","undefined","undefined FUN_100055f2(undefined4 param_1\, undefined4 param_2\, undefined4 param_3)"
"FUN_1000571a","1000571a","Function","0","FUN_1000571a","undefined","undefined FUN_1000571a(void)"
"thunk_FUN_1000571a","10005727","Thunk Function","0","thunk_FUN_1000571a","undefined","undefined thunk_FUN_1000571a(void)"
"FUN_1000580f","1000580f","Function","4","FUN_1000580f","undefined","undefined FUN_1000580f(undefined4 param_1\, undefined4 param_2\, undefined4 param_3\, undefined4 param_4)"
"FUN_10005872","10005872","Function","5","FUN_10005872","undefined","undefined FUN_10005872(undefined4 param_1\, undefined4 param_2\, undefined4 param_3\, undefined4 param_4\, undefined4 param_5)"
"FUN_100059c5","100059c5","Function","3","FUN_100059c5","undefined","undefined FUN_100059c5(float * param_1\, float * param_2\, float * param_3)"
"FUN_10005a36","10005a36","Function","4","FUN_10005a36","undefined","undefined FUN_10005a36(float * param_1\, float * param_2\, float * param_3\, float * param_4)"
"FUN_10005b7e","10005b7e","Function","4","FUN_10005b7e","undefined","undefined FUN_10005b7e(float * param_1\, float * param_2\, float * param_3\, float * param_4)"
"FUN_10005cc6","10005cc6","Function","4","FUN_10005cc6","undefined","undefined FUN_10005cc6(float * param_1\, float * param_2\, float * param_3\, float param_4)"
"FUN_10005d2b","10005d2b","Function","5","FUN_10005d2b","undefined","undefined FUN_10005d2b(float * param_1\, float param_2\, float param_3\, float param_4\, float param_5)"
"FUN_10005d97","10005d97","Function","5","FUN_10005d97","undefined","undefined FUN_10005d97(float * param_1\, float param_2\, float param_3\, float param_4\, float param_5)"
"FUN_10005e03","10005e03","Function","5","FUN_10005e03","undefined","undefined FUN_10005e03(float * param_1\, float param_2\, float param_3\, float param_4\, float param_5)"
"FUN_10005e97","10005e97","Function","5","FUN_10005e97","undefined","undefined FUN_10005e97(float * param_1\, float param_2\, float param_3\, float param_4\, float param_5)"
"FUN_10005f7f","10005f7f","Function","7","FUN_10005f7f","undefined","undefined FUN_10005f7f(float * param_1\, float param_2\, float param_3\, float param_4\, float param_5\, float param_6\, float param_7)"
"FUN_1000601c","1000601c","Function","7","FUN_1000601c","undefined","undefined FUN_1000601c(float * param_1\, float param_2\, float param_3\, float param_4\, float param_5\, float param_6\, float param_7)"
"FUN_10006110","10006110","Function","5","FUN_10006110","undefined","undefined FUN_10006110(float * param_1\, float param_2\, float param_3\, float param_4\, float param_5)"
"FUN_100061cc","100061cc","Function","5","FUN_100061cc","undefined","undefined FUN_100061cc(float * param_1\, float param_2\, float param_3\, float param_4\, float param_5)"
"FUN_1000627d","1000627d","Function","7","FUN_1000627d","undefined","undefined FUN_1000627d(float * param_1\, float param_2\, float param_3\, float param_4\, float param_5\, float param_6\, float param_7)"
"FUN_1000631f","1000631f","Function","7","FUN_1000631f","undefined","undefined FUN_1000631f(float * param_1\, float param_2\, float param_3\, float param_4\, float param_5\, float param_6\, float param_7)"
"FUN_100065e0","100065e0","Function","3","FUN_100065e0","undefined","undefined FUN_100065e0(undefined4 param_1\, undefined4 param_2\, undefined4 param_3)"
"FUN_10006662","10006662","Function","4","FUN_10006662","undefined","undefined FUN_10006662(undefined4 param_1\, undefined4 param_2\, undefined4 param_3\, undefined4 param_4)"
"thunk_FUN_10006662","10006690","Thunk Function","4","thunk_FUN_10006662","undefined","undefined thunk_FUN_10006662(undefined4 param_1\, undefined4 param_2\, undefined4 param_3\, undefined4 param_4)"
"FUN_1000676f","1000676f","Function","0","FUN_1000676f","undefined","undefined FUN_1000676f(void)"
"thunk_FUN_1000676f","1000677c","Thunk Function","0","thunk_FUN_1000676f","undefined","undefined thunk_FUN_1000676f(void)"
"FUN_100068e4","100068e4","Function","0","FUN_100068e4","undefined","undefined FUN_100068e4(void)"
"thunk_FUN_100068e4","100068f1","Thunk Function","0","thunk_FUN_100068e4","undefined","undefined thunk_FUN_100068e4(void)"
"FUN_100069b8","100069b8","Function","0","FUN_100069b8","undefined","undefined FUN_100069b8(void)"
"FUN_10006a49","10006a49","Function","0","FUN_10006a49","undefined","undefined FUN_10006a49(void)"
"FUN_10006aea","10006aea","Function","4","FUN_10006aea","undefined","undefined FUN_10006aea(undefined4 param_1\, undefined4 param_2\, undefined4 param_3\, undefined4 param_4)"
"thunk_FUN_10006aea","10006b0e","Thunk Function","4","thunk_FUN_10006aea","undefined","undefined thunk_FUN_10006aea(undefined4 param_1\, undefined4 param_2\, undefined4 param_3\, undefined4 param_4)"
"FUN_10006bf7","10006bf7","Function","6","FUN_10006bf7","undefined","undefined FUN_10006bf7(undefined4 param_1\, undefined4 param_2\, undefined4 param_3\, undefined4 param_4\, undefined4 param_5\, undefined4 param_6)"
"FUN_10006c7e","10006c7e","Function","0","FUN_10006c7e","undefined","undefined FUN_10006c7e(void)"
"FUN_10006c95","10006c95","Function","6","FUN_10006c95","undefined","undefined FUN_10006c95(undefined4 param_1\, undefined4 param_2\, undefined4 param_3\, undefined4 param_4\, undefined4 param_5\, undefined4 param_6)"
"FUN_10006d55","10006d55","Function","0","FUN_10006d55","undefined","undefined FUN_10006d55(void)"
"thunk_FUN_10006d55","10006d62","Thunk Function","0","thunk_FUN_10006d55","undefined","undefined thunk_FUN_10006d55(void)"
"FUN_10007073","10007073","Function","3","FUN_10007073","undefined","undefined FUN_10007073(float * param_1\, float * param_2\, float param_3)"
"FUN_100070cb","100070cb","Function","3","FUN_100070cb","undefined","undefined FUN_100070cb(float * param_1\, float * param_2\, float param_3)"
"FUN_10007114","10007114","Function","3","FUN_10007114","float10 *","float10 * FUN_10007114(float10 * __return_storage_ptr__\, float param_1\, float param_2)"
"FUN_100071e2","100071e2","Function","2","FUN_100071e2","undefined","undefined FUN_100071e2(float * param_1\, float * param_2)"
"FUN_1000726f","1000726f","Function","3","FUN_1000726f","undefined","undefined FUN_1000726f(float * param_1\, float * param_2\, float * param_3)"
"FUN_100072da","100072da","Function","3","FUN_100072da","undefined","undefined FUN_100072da(float * param_1\, float * param_2\, float * param_3)"
"FUN_1000735a","1000735a","Function","3","FUN_1000735a","undefined","undefined FUN_1000735a(float * param_1\, float * param_2\, float * param_3)"
"FUN_10007396","10007396","Function","2","FUN_10007396","undefined","undefined FUN_10007396(float * param_1\, float * param_2)"
"FUN_10007436","10007436","Function","3","FUN_10007436","undefined","undefined FUN_10007436(float * param_1\, float * param_2\, float * param_3)"
"FUN_100074f5","100074f5","Function","6","FUN_100074f5","float *","float * FUN_100074f5(float * param_1\, undefined4 param_2\, int * param_3\, int param_4\, int param_5\, int param_6)"
"switchD","10007534","Instruction Label","6","FUN_100074f5","","switchD"
"caseD_0","1000753b","Instruction Label","6","FUN_100074f5","","caseD_0"
"caseD_1","1000759d","Instruction Label","6","FUN_100074f5","","caseD_1"
"caseD_2","100075a1","Instruction Label","6","FUN_100074f5","","caseD_2"
"caseD_3","100075a5","Instruction Label","6","FUN_100074f5","","caseD_3"
"caseD_4","100075a9","Instruction Label","6","FUN_100074f5","","caseD_4"
"caseD_5","100075ad","Instruction Label","6","FUN_100074f5","","caseD_5"
"caseD_6","100075b0","Instruction Label","6","FUN_100074f5","","caseD_6"
"caseD_7","100075b4","Instruction Label","6","FUN_100074f5","","caseD_7"
"caseD_8","100075d0","Instruction Label","6","FUN_100074f5","","caseD_8"
"switchdataD_10007662","10007662","Data Label","","","pointer","switchdataD_10007662"
"FUN_10007682","10007682","Function","6","FUN_10007682","float *","float * FUN_10007682(float * param_1\, float * param_2\, int * param_3\, int param_4\, int param_5\, int param_6)"
"switchD","100076bf","Instruction Label","6","FUN_10007682","","switchD"
"caseD_0","100076c6","Instruction Label","6","FUN_10007682","","caseD_0"
"caseD_1","10007728","Instruction Label","6","FUN_10007682","","caseD_1"
"caseD_2","1000772b","Instruction Label","6","FUN_10007682","","caseD_2"
"caseD_3","1000772e","Instruction Label","6","FUN_10007682","","caseD_3"
"caseD_4","10007732","Instruction Label","6","FUN_10007682","","caseD_4"
"caseD_5","10007735","Instruction Label","6","FUN_10007682","","caseD_5"
"caseD_6","10007738","Instruction Label","6","FUN_10007682","","caseD_6"
"caseD_7","1000773c","Instruction Label","6","FUN_10007682","","caseD_7"
"caseD_8","10007768","Instruction Label","6","FUN_10007682","","caseD_8"
"switchdataD_10007808","10007808","Data Label","","","pointer","switchdataD_10007808"
"FUN_10007828","10007828","Function","2","FUN_10007828","undefined","undefined FUN_10007828(float * param_1\, float * param_2)"
"FUN_100078e1","100078e1","Function","1","FUN_100078e1","undefined","undefined FUN_100078e1(undefined4 * param_1)"
"FUN_10007908","10007908","Function","4","FUN_10007908","undefined4","undefined4 FUN_10007908(undefined4 param_1\, undefined4 param_2\, undefined4 param_3\, undefined4 param_4)"
"FUN_10007941","10007941","Function","7","FUN_10007941","undefined4 *","undefined4 * FUN_10007941(undefined4 * param_1\, float * param_2\, int param_3\, undefined4 * param_4\, float * param_5\, int param_6\, float * param_7)"
"FUN_10007bf5","10007bf5","Function","2","FUN_10007bf5","undefined","undefined FUN_10007bf5(float * param_1\, float * param_2)"
"FUN_10007ccf","10007ccf","Function","1","FUN_10007ccf","undefined","undefined FUN_10007ccf(float * param_1)"
"FUN_10008168","10008168","Function","3","FUN_10008168","undefined4","undefined4 FUN_10008168(DWORD param_1\, LPCSTR param_2\, LPBYTE param_3)"
"FUN_100081c4","100081c4","Function","2","FUN_100081c4","undefined8","undefined8 FUN_100081c4(undefined4 param_1\, undefined4 param_2)"
"FUN_100081e9","100081e9","Function","0","FUN_100081e9","int","int FUN_100081e9(void)"
"FUN_10008282","10008282","Function","2","FUN_10008282","undefined8","undefined8 FUN_10008282(undefined4 param_1\, undefined4 param_2)"
"FUN_100082ba","100082ba","Function","0","FUN_100082ba","undefined","undefined FUN_100082ba(void)"
"Catch@100082f4","100082f4","Function","0","Catch@100082f4","undefined *","undefined * Catch@100082f4(void)"
"FUN_10008300","10008300","Function","0","FUN_10008300","undefined4","undefined4 FUN_10008300(void)"
"FUN_1000835f","1000835f","Function","1","FUN_1000835f","uint","uint FUN_1000835f(DWORD param_1)"
"FUN_10008413","10008413","Function","1","FUN_10008413","int","int FUN_10008413(int param_1)"
"FUN_100084f0","100084f0","Function","1","FUN_100084f0","undefined","undefined FUN_100084f0(undefined * * param_1)"
"FUN_10008600","10008600","Function","1","FUN_10008600","undefined","undefined FUN_10008600(undefined * * param_1)"
"FUN_10008710","10008710","Function","0","FUN_10008710","undefined8","undefined8 FUN_10008710(void)"
"FUN_100087e5","100087e5","Function","1","FUN_100087e5","undefined","undefined FUN_100087e5(undefined4 * param_1)"
"FUN_10008c71","10008c71","Function","2","FUN_10008c71","float *","float * FUN_10008c71(float * param_1\, float * param_2)"
"FUN_10008d3b","10008d3b","Function","3","FUN_10008d3b","undefined","undefined FUN_10008d3b(float * param_1\, float * param_2\, float * param_3)"
"FUN_10008e1e","10008e1e","Function","3","FUN_10008e1e","undefined","undefined FUN_10008e1e(float * param_1\, float * param_2\, float * param_3)"
"FUN_10008eac","10008eac","Function","1","FUN_10008eac","undefined","undefined FUN_10008eac(undefined4 * param_1)"
"FUN_10008ef0","10008ef0","Function","3","FUN_10008ef0","undefined[16] *","undefined[16] * FUN_10008ef0(undefined[16] * param_1\, float * param_2\, float * param_3)"
"FUN_10008f30","10008f30","Function","3","FUN_10008f30","undefined8 *","undefined8 * FUN_10008f30(undefined8 * param_1\, float * param_2\, float * param_3)"
"FUN_1000c0d6","1000c0d6","Function","3","FUN_1000c0d6","undefined","undefined FUN_1000c0d6(undefined8 * param_1\, undefined8 * param_2\, undefined4 * param_3)"
"FUN_1000c67f","1000c67f","Function","3","FUN_1000c67f","undefined","undefined FUN_1000c67f(undefined8 * param_1\, ulonglong * param_2\, uint param_3)"
"FUN_1000c6eb","1000c6eb","Function","4","FUN_1000c6eb","undefined","undefined FUN_1000c6eb(undefined8 * param_1\, undefined8 * param_2\, undefined8 * param_3\, uint param_4)"
"FUN_1000c822","1000c822","Function","6","FUN_1000c822","undefined8 *","undefined8 * FUN_1000c822(undefined8 * param_1\, undefined8 * param_2\, undefined8 * param_3\, undefined8 * param_4\, uint param_5\, uint param_6)"
"FUN_1000c8af","1000c8af","Function","6","FUN_1000c8af","undefined","undefined FUN_1000c8af(undefined8 * param_1\, undefined8 * param_2\, undefined8 * param_3\, undefined8 * param_4\, undefined8 * param_5\, uint param_6)"
"FUN_1000c9a5","1000c9a5","Function","2","FUN_1000c9a5","undefined","undefined FUN_1000c9a5(undefined8 * param_1\, undefined8 * param_2)"
"FUN_1000cb93","1000cb93","Function","7","FUN_1000cb93","undefined","undefined FUN_1000cb93(undefined8 * param_1\, undefined8 * param_2\, ulonglong * param_3\, ulonglong * param_4\, ulonglong * param_5\, ulonglong * param_6\, ulonglong * param_7)"
"FUN_1000dcd4","1000dcd4","Function","1","FUN_1000dcd4","undefined","undefined FUN_1000dcd4(undefined8 * param_1)"
"FUN_1000de94","1000de94","Function","7","FUN_1000de94","undefined","undefined FUN_1000de94(ulonglong * param_1\, undefined8 * param_2\, undefined8 * param_3\, ulonglong * param_4\, undefined8 * param_5\, undefined8 * param_6\, undefined8 * param_7)"
"FUN_1000f02c","1000f02c","Function","3","FUN_1000f02c","undefined","undefined FUN_1000f02c(undefined8 * param_1\, undefined8 param_2\, undefined8 param_3)"
"FUN_1000f705","1000f705","Function","2","FUN_1000f705","undefined","undefined FUN_1000f705(undefined8 * param_1\, ulonglong * param_2)"
"FUN_1000fbfc","1000fbfc","Function","7","FUN_1000fbfc","undefined","undefined FUN_1000fbfc(ulonglong * param_1\, undefined8 * param_2\, undefined8 * param_3\, ulonglong * param_4\, undefined8 * param_5\, undefined8 * param_6\, undefined8 * param_7)"
"FUN_10010d50","10010d50","Function","3","FUN_10010d50","undefined","undefined FUN_10010d50(undefined8 * param_1\, undefined4 * param_2\, undefined8 * param_3)"
"FUN_1001142a","1001142a","Function","3","FUN_1001142a","undefined8 *","undefined8 * FUN_1001142a(undefined8 * param_1\, undefined4 * param_2\, undefined8 * param_3)"
"FUN_10011852","10011852","Function","2","FUN_10011852","undefined","undefined FUN_10011852(undefined8 * param_1\, ulonglong * param_2)"
"FUN_10011ae0","10011ae0","Function","3","FUN_10011ae0","undefined8 *","undefined8 * FUN_10011ae0(undefined8 * param_1\, undefined8 * param_2\, undefined8 * param_3)"
